second,cLeaf,cStem,cFruit
191100,97180.0687192,257219.382249,285807.38842
191400,97174.5759472,257225.741117,285804.263455
191700,97169.0831751,257232.099984,285801.138489
192000,97164.2931306,257238.903678,285800.113171
192300,97159.9170479,257245.96941,285800.324711
192600,97155.5409653,257253.035142,285800.536251
192900,97152.3532721,257260.913183,285804.042792
193200,97149.2603133,257268.855979,285807.812
193500,97146.5036302,257277.042415,285812.438616
193800,97144.9183479,257286.077559,285820.051978
194100,97143.3330655,257295.112702,285827.665339
194400,97141.8795126,257304.248015,285835.57803
194700,97141.9273343,257314.524998,285846.902305
195000,97141.9751559,257324.801981,285858.226581
195300,97142.0229775,257335.078964,285869.550856
195600,97143.4905722,257346.488586,285883.554994
195900,97145.0515567,257357.972711,285897.735409
196200,97146.6125413,257369.456835,285911.915823
196500,97149.1889239,257381.796161,285927.445451
196800,97152.0256922,257394.354793,285943.321068
197100,97154.8624604,257406.913425,285959.196685
197400,97158.3103804,257420.028244,285975.290033
197700,97162.0823162,257433.437939,285991.498817
198000,97165.854252,257446.847635,286007.7076
198300,97169.9376423,257460.596769,286023.179964
198600,97174.3189102,257474.670547,286037.94801
198900,97178.7001781,257488.744325,286052.716056
199200,97183.081446,257502.818103,286067.484102
199500,97187.4627139,257516.891881,286082.252148
199800,97191.9428426,257531.162155,286095.461185
200100,97196.4383468,257545.523936,286107.54873
200400,97200.907499,257559.922159,286118.818419
200700,97205.341623,257574.341416,286129.401391
201000,97209.7295072,257588.776911,286139.253275
201300,97214.0523852,257603.222915,286148.280416
201600,97218.2877888,257617.672614,286156.395917
201900,97222.5231924,257632.122313,286164.511419
202200,97226.6351683,257646.572355,286171.482003
202500,97230.7238076,257661.022462,286178.236117
202800,97234.7270432,257675.469101,286184.322007
203100,97238.6649804,257689.91309,286189.89698
203400,97242.5588879,257704.354242,286195.17747
203700,97246.3462534,257718.788526,286199.745376
204000,97250.1300026,257733.222496,286204.293652
204300,97253.7178938,257747.639416,286207.778808
204600,97257.3057851,257762.056336,286211.263964
204900,97260.8936763,257776.473256,286214.749121
205200,97264.4517089,257790.88717,286218.092179
205500,97267.8239209,257805.282381,286220.550916
205800,97271.1961329,257819.677591,286223.009652
206100,97274.5223039,257834.067021,286225.294316
206400,97277.7152006,257848.439719,286227.075095
206700,97280.9080973,257862.812417,286228.855874
207000,97284.0349356,257877.175237,286230.419383
207300,97287.051714,257891.5216,286231.620898
207600,97290.0684924,257905.867963,286232.822414
207900,97293.0292057,257920.205245,286233.844904
208200,97295.8997771,257934.527085,286234.578373
208500,97298.7137722,257948.838037,286235.145236
208800,97301.4523857,257963.133534,286235.561903
209100,97304.1264856,257977.414877,286235.800869
209400,97306.7511889,257991.684808,286235.838779
209700,97309.3232688,258005.941995,286235.955851
210000,97311.8358903,258020.184558,286236.034135
210300,97314.2906055,258034.411661,286235.416347
210600,97316.6838866,258048.620847,286234.040554
210900,97319.015063,258062.810364,286231.902086
211200,97321.284567,258076.978812,286229.00992
211500,97323.4906081,258091.124065,286225.368014
211800,97325.6320001,258105.244172,286221.051435
212100,97327.7075734,258119.337212,286216.231594
212400,97329.7081595,258133.397727,286211.178437
212700,97331.6487906,258147.430991,286206.145099
213000,97333.52737,258161.435295,286201.203953
213300,97335.3350736,258175.405412,286196.426555
213600,97337.0589018,258189.333191,286191.803735
213900,97338.7181612,258203.227106,286187.289136
214200,97340.3086215,258217.083976,286182.892028
214500,97341.8227771,258230.898747,286178.630339
214800,97343.2580869,258244.667986,286174.518378
215100,97344.6498347,258258.412068,286170.489143
215400,97345.9170414,258272.080856,286166.70787
215700,97347.1393101,258285.721297,286163.020267
216000,97348.2786,258299.309374,286159.5057
216300,97349.3266832,258312.837538,286156.196289
216600,97350.326059,258326.333316,286152.999179
216900,97351.152164,258339.708458,286150.239599
217200,97351.978269,258353.0836,286147.480019
217500,97352.7625632,258366.428393,286144.807356
217800,97353.3514807,258379.63137,286142.540843
218100,97353.9403981,258392.834347,286140.27433
218400,97354.4567657,258405.981718,286138.083559
218700,97354.8024936,258418.998302,286136.070933
219000,97355.1482215,258432.014886,286134.058307
219300,97355.388723,258444.946512,286132.011899
219600,97355.4841355,258457.760995,286129.918911
219900,97355.5795479,258470.575478,286127.825923
220200,97355.4929101,258483.232988,286125.382441
220500,97355.2526989,258495.75808,286122.64329
220800,97355.0124877,258508.283172,286119.904139
221100,97354.7722765,258520.808264,286117.164988
221400,97354.4867681,258533.292272,286114.328535
221700,97353.8156294,258545.426526,286110.663716
222000,97353.1444907,258557.560779,286106.998897
222300,97352.473352,258569.695033,286103.334078
222600,97351.8022133,258581.829286,286099.669259
222900,97350.8568518,258593.702329,286095.655345
223200,97349.7750816,258605.445437,286091.467778
223500,97348.6933114,258617.188545,286087.280211
223800,97347.5625933,258628.882569,286083.121461
224100,97346.0994454,258640.243245,286079.158424
224400,97344.6362976,258651.603922,286075.195386
224700,97343.1731497,258662.964598,286071.232348
225000,97341.4835905,258674.087629,286067.605831
225300,97339.6359663,258685.044752,286064.214249
225600,97337.788342,258696.001875,286060.822667
225900,97335.9220205,258706.938403,286057.452409
226200,97333.6960587,258717.478786,286054.49232
226500,97331.4700969,258728.019169,286051.532231
226800,97329.244135,258738.559552,286048.572142
227100,97326.8235931,258748.874924,286045.72118
227400,97324.2160696,258758.974073,286042.975083
227700,97321.6085461,258769.073221,286040.228987
228000,97319.0010225,258779.17237,286037.48289
228300,97316.1411985,258788.961622,286034.76161
228600,97313.1591985,258798.600807,286032.052348
228900,97310.1771984,258808.239992,286029.343085
229200,97307.1951983,258817.879177,286026.633822
229500,97303.9263844,258827.139566,286023.846413
229800,97300.6019308,258836.32647,286021.043844
230100,97297.2774772,258845.513374,286018.241275
230400,97293.9526272,258854.699708,286015.438508
230700,97290.3257262,258863.451229,286012.484747
231000,97286.6988252,258872.202751,286009.530986
231300,97283.0719241,258880.954272,286006.577225
231600,97279.4028588,258889.638161,286003.597087
231900,97275.520564,258897.980022,286000.483561
232200,97271.6382693,258906.321883,285997.370035
232500,97267.7559745,258914.663745,285994.256509
232800,97263.8265913,258922.921547,285991.108716
233100,97259.7956533,258930.997063,285987.886396
233400,97255.7104885,258938.965851,285984.618382
233700,97251.5856287,258946.852127,285981.311196
234000,97247.4093662,258954.635551,285977.477106
234300,97243.1847796,258962.322173,285974.075717
234600,97238.9279888,258969.922993,285970.722492
234900,97234.6429625,258977.443817,285967.318049
235200,97230.3331686,258984.888529,285963.920415
235500,97226.0036175,258992.261089,285960.564449
235800,97221.660408,258999.562218,285957.265782
236100,97217.3108008,259006.800724,285954.022828
236400,97212.9594312,259013.981523,285950.835177
236700,97208.6120358,259021.104059,285947.693063
237000,97204.2719714,259028.177367,285944.594079
237300,97199.9479847,259035.189038,285941.559267
237600,97195.6405522,259042.156015,285938.579113
237900,97191.3521108,259049.082197,285935.655875
238200,97187.0814534,259055.975373,285932.782767
238500,97182.8297988,259062.837928,285929.960293
238800,97178.6046791,259069.664932,285927.209842
239100,97174.4094479,259076.460362,285924.546429
239400,97170.2453467,259083.231668,285921.978467
239700,97166.1208915,259089.982012,285919.533559
240000,97162.0438039,259096.718415,285917.232518
240300,97158.0227628,259103.448715,285915.09411
240600,97154.0734653,259110.183122,285913.151565
240900,97150.2054575,259116.931337,285911.420722
241200,97146.4207114,259123.70178,285909.898561
241500,97142.7008681,259130.489548,285908.539067
241800,97139.1351859,259137.333594,285907.551004
242100,97135.6319672,259144.203784,285906.710007
242400,97132.2833231,259151.142248,285906.229272
242700,97129.1304424,259158.185721,285906.180461
243000,97126.1383541,259165.315446,285906.486414
243300,97123.1462658,259172.445171,285906.792367
243600,97120.248161,259179.629237,285907.299008
243900,97117.7026129,259187.017156,285908.55848
244200,97115.1570649,259194.405074,285909.817952
244500,97112.819464,259201.920926,285911.507211
244800,97110.7118249,259209.585447,285913.654234
245100,97108.7681149,259217.359588,285916.115775
245400,97107.0225915,259225.268794,285918.94656
245700,97105.4590995,259233.304601,285922.104256
246000,97104.0878409,259241.476358,285925.593426
246300,97102.8965545,259249.777304,285929.377313
246600,97101.8842798,259258.208503,285933.436452
246900,97101.038543,259266.762591,285937.732226
247200,97100.3638998,259275.444658,285942.252333
247500,97099.8584901,259284.255405,285946.975028
247800,97099.4991723,259293.17882,285951.859402
248100,97099.2930594,259302.221891,285956.901083
248400,97099.2359124,259311.38304,285962.081683
248700,97099.3463338,259320.679481,285967.400345
249000,97099.5882871,259330.08391,285972.8169
249300,97099.9610573,259339.59703,285978.324758
249600,97100.4632247,259349.218983,285983.917079
249900,97101.1116574,259358.965836,285989.597347
250200,97101.8944731,259368.829256,285995.351324
250500,97102.821075,259378.819633,286001.175477
250800,97103.8734007,259388.923005,286007.053103
251100,97105.0632291,259399.152362,286012.979036
251400,97106.373261,259409.493739,286018.937845
251700,97107.8118207,259419.957788,286024.914526
252000,97109.3375444,259430.506818,286030.891996
252300,97110.9647277,259441.156182,286036.861757
252600,97112.6916415,259451.906099,286042.812742
252900,97114.522599,259462.763351,286048.731088
253200,97116.5135374,259473.792673,286054.571319
253500,97118.5484081,259484.870779,286060.38396
253800,97120.6965707,259496.076286,286066.119027
254100,97122.9107589,259507.359561,286071.795141
254400,97125.1894365,259518.718794,286077.413673
254700,97127.5424579,259530.169059,286082.951831
255000,97129.959973,259541.700593,286088.411915
255300,97132.4379137,259553.3104,286093.791469
255600,97134.9701508,259564.99233,286099.092678
255900,97137.5489957,259576.738901,286104.330656
256200,97140.1707299,259588.550973,286109.476695
256500,97142.8316509,259600.431714,286114.472768
256800,97145.5175884,259612.36305,286119.330151
257100,97148.226809,259624.347303,286124.026012
257400,97150.9548148,259636.381154,286128.556321
257700,97153.701534,259648.475202,286132.875591
258000,97156.4543053,259660.589874,286137.122205
258300,97159.2224013,259672.76163,286141.168434
258600,97162.0006908,259684.978261,286145.062544
258900,97164.7885575,259697.239927,286148.812612
259200,97167.585902,259709.548494,286152.422489
259500,97170.3907338,259721.895906,286155.922907
259800,97173.203322,259734.285567,286159.310622
260100,97176.0234293,259746.718165,286162.590591
260400,97178.8515058,259759.199905,286165.755705
260700,97181.6848331,259771.717106,286168.842262
261000,97184.5237028,259784.274331,286171.842482
261300,97187.3675174,259796.871258,286174.76012
261600,97190.2163589,259809.517539,286177.579357
261900,97193.0691012,259822.22185,286180.287199
262200,97195.9228284,259834.940812,286182.966914
262500,97198.7772575,259847.698787,286185.574812
262800,97201.6326526,259860.510454,286188.083871
263100,97204.4878725,259873.325959,286190.586099
263400,97207.339216,259886.226368,286192.937214
263700,97210.1905595,259899.126776,286195.28833
264000,97213.0356855,259912.083727,286197.541598
264300,97215.8776888,259925.069076,286199.745723
264600,97218.7156402,259938.077884,286201.910457
264900,97221.5435791,259951.144663,286203.977856
265200,97224.371518,259964.211442,286206.045256
265500,97227.1801864,259977.358081,286207.982638
265800,97229.9869611,259990.512567,286209.907244
266100,97232.7937357,260003.667053,286211.831849
266400,97235.5729448,260016.907232,286213.62025
266700,97238.3499353,260030.154308,286215.397689
267000,97241.1269257,260043.401384,286217.175127
267300,97243.8698961,260056.730376,286218.823764
267600,97246.6107143,260070.064551,286220.464253
267900,97249.3515324,260083.398725,286222.104741
268200,97252.0521808,260096.81099,286223.622543
268500,97254.7509579,260110.226893,286225.134629
268800,97257.449735,260123.642795,286226.646715
269100,97260.1027203,260137.133114,286228.041988
269400,97262.7543126,260150.625697,286229.433707
269700,97265.4059049,260164.11828,286230.825427
270000,97268.0055256,260177.682518,286232.105107
270300,97270.6043798,260191.247812,286233.383135
270600,97273.2032341,260204.813107,286234.661164
270900,97275.7567798,260218.433657,286235.852871
271200,97278.3056693,260232.059886,286237.035707
271500,97280.8270965,260245.715705,286238.171984
271800,97283.3305929,260259.390845,286239.27786
272100,97285.8197279,260273.080015,286240.361405
272400,97288.2758539,260286.801435,286241.393621
272700,97290.7319131,260300.522914,286242.425742
273000,97293.1388023,260314.28797,286243.387413
273300,97295.5456915,260328.053025,286244.349085
273600,97297.9040631,260341.856209,286245.247633
273900,97300.2415956,260355.67577,286246.119068
