second,cLeaf,cStem,cFruit
191400,95000.1003669,252690.461541,285441.151692
191700,95008.5895289,252696.656853,285448.913485
192000,95017.0666408,252702.852124,285456.465817
192300,95025.5188339,252709.047281,285463.605432
192600,95033.952212,252715.242342,285470.450618
192900,95042.3681871,252721.437324,285477.032804
193200,95050.7649044,252727.63224,285483.334996
193500,95059.1410799,252733.827129,285489.35165
193800,95067.4978822,252740.022042,285495.110622
194100,95075.8363662,252746.21702,285500.634993
194400,95084.1555367,252752.412108,285505.922176
194700,95092.4553386,252758.607345,285510.981989
195000,95100.7357099,252764.80276,285515.82374
195300,95108.9964851,252770.998366,285520.455264
195600,95117.2371517,252777.194169,285524.880515
195900,95125.4571808,252783.39017,285529.1046
196200,95133.657964,252789.586347,285533.149664
196500,95141.8394111,252795.782696,285537.022415
196800,95150.0014344,252801.979219,285540.729376
197100,95158.141835,252808.175936,285544.262138
197400,95166.2562343,252814.372895,285547.597402
197700,95174.3663507,252820.569896,285550.902255
198000,95182.4376057,252826.767273,285553.931162
198300,95190.5088607,252832.964651,285556.960069
198600,95198.5442915,252839.162398,285559.753142
198900,95206.5630547,252845.360333,285562.445974
199200,95214.565268,252851.558459,285565.040774
199500,95222.540056,252857.756925,285567.482609
199800,95230.495508,252863.95565,285569.823955
200100,95238.433445,252870.154612,285572.077055
200400,95246.3436834,252876.353959,285574.197775
200700,95254.2396498,252882.553501,285576.255365
201000,95262.111304,252888.753375,285578.205417
201300,95269.9619478,252894.953706,285580.070399
201600,95277.7951229,252901.154419,285581.864652
201900,95285.6074387,252907.356815,285583.579173
202200,95293.4020238,252913.564014,285585.228431
202500,95301.187719,252919.781291,285586.846769
202800,95308.973838,252926.016005,285588.467353
203100,95316.7734699,252932.27921,285590.134517
203400,95324.5923381,252938.571962,285591.866819
203700,95332.4625722,252944.928019,285593.767837
204000,95340.3816579,252951.337886,285595.824706
204300,95348.3559502,252957.806648,285598.055005
204600,95356.4035036,252964.35099,285600.511547
204900,95364.5986971,252971.042135,285603.404369
205200,95372.8098868,252977.749185,285606.34446
205500,95381.1443792,252984.57491,285609.631509
205800,95389.5893607,252991.506976,285613.229459
206100,95398.1532275,252998.55084,285617.148786
206400,95406.8242399,253005.69546,285621.357756
206700,95415.7155384,253013.043363,285626.142556
207000,95424.7151273,253020.490147,285631.202969
207300,95433.8817935,253028.089273,285636.687058
207600,95443.2728803,253035.891651,285642.719192
207900,95452.7937461,253043.811493,285649.060238
208200,95462.5821925,253051.973382,285656.022859
208500,95472.4754358,253060.23048,285663.210943
208800,95482.639104,253068.733259,285670.980827
209100,95492.9224052,253077.345766,285678.983078
209400,95503.4205777,253086.155353,285687.40268
209700,95514.151654,253095.181421,285696.222444
210000,95525.0021745,253104.319231,285705.235356
210300,95536.0459837,253113.638927,285714.542996
210600,95547.2845196,253123.143501,285724.120539
210900,95558.6989131,253132.816516,285733.918267
211200,95570.2850653,253142.655329,285743.913088
211500,95582.0327938,253152.653383,285754.060026
211800,95593.9256629,253162.798006,285764.304627
212100,95605.9601791,253173.087848,285774.616412
212400,95618.125212,253183.513928,285784.962387
212700,95630.4221734,253194.080948,285795.309608
213000,95642.8251517,253204.76394,285805.632222
213300,95655.3355164,253215.567097,285815.906376
213600,95667.9469289,253226.486211,285826.111645
213900,95680.653298,253237.51729,285836.229325
214200,95693.4533157,253248.662522,285846.232898
214500,95706.3370351,253259.914386,285856.100675
214800,95719.2926094,253271.262194,285865.820101
215100,95732.3126739,253282.700893,285875.372677
215400,95745.3928052,253294.230246,285884.728378
215700,95758.5208186,253305.838686,285893.880685
216000,95771.6892506,253317.522314,285902.804478
216300,95784.8885626,253329.274399,285911.480117
216600,95798.1091602,253341.088138,285919.889049
216900,95811.3415062,253352.969218,285927.934368
217200,95824.5772924,253364.883955,285935.782953
217500,95837.802735,253376.843827,285943.27917
217800,95851.0202633,253388.838234,285950.505777
218100,95864.2098713,253400.86643,285957.358409
218400,95877.3790972,253412.919294,285963.938036
218700,95890.5119483,253424.993596,285970.186633
219000,95903.6101895,253437.086271,285976.136902
219300,95916.6551366,253449.198738,285981.697694
219600,95929.6519336,253461.325213,285986.952793
219900,95942.6127704,253473.4623,285991.988706
220200,95955.5219611,253485.61611,285996.727579
220500,95968.3907177,253497.789498,286001.240449
220800,95981.2266026,253509.99143,286005.565383
221100,95994.0424928,253522.233257,286009.759848
221400,96006.8520045,253534.522753,286013.883469
221700,96019.6655062,253546.868963,286017.976925
222000,96032.4909559,253559.277922,286022.071221
222300,96045.3335148,253571.754414,286026.185379
222600,96058.1953217,253584.300767,286030.327258
222900,96071.0753985,253596.9169,286034.493796
223200,96083.9695809,253609.601844,286038.670558
223500,96096.8701886,253622.35895,286042.828264
223800,96109.7628291,253635.163244,286046.931743
224100,96122.6488392,253648.002555,286050.992549
224400,96135.5014767,253660.892591,286054.911994
224700,96148.3125018,253673.808899,286058.680146
225000,96161.065111,253686.742299,286062.252623
225300,96173.745423,253699.68139,286065.599794
225600,96186.3379144,253712.615849,286068.688406
225900,96198.8424867,253725.53786,286071.52936
226200,96211.22369,253738.432644,286074.037466
226500,96223.4903129,253751.294738,286076.247831
226800,96235.6101399,253764.107212,286078.088655
227100,96247.5728711,253776.858867,286079.545399
227400,96259.3578028,253789.533983,286080.576848
227700,96270.9400232,253802.113236,286081.130402
228000,96282.2879276,253814.57197,286081.135329
228300,96293.3411917,253826.865972,286080.452127
228600,96304.0825042,253838.975191,286079.040138
228900,96314.4805097,253850.872364,286076.826437
229200,96324.4938986,253862.524031,286073.716874
229500,96334.0799333,253873.895581,286069.616489
229800,96343.1503041,253884.921308,286064.330273
230100,96351.6854224,253895.580014,286057.836261
230400,96359.6201231,253905.821098,286050.030895
230700,96366.9658543,253915.648272,286041.005812
231000,96373.7444367,253925.074586,286030.887439
231300,96379.9786527,253934.114969,286019.807675
231600,96385.6546583,253942.758675,286007.847205
231900,96390.8141701,253951.03456,285995.18608
232200,96395.5452744,253959.004854,285982.029715
232500,96399.8852516,253966.695974,285968.489707
232800,96403.8524908,253974.121035,285954.659216
233100,96407.40638,253981.251279,285940.619438
233400,96410.7388979,253988.223834,285926.5259
233700,96413.7474588,253994.965862,285912.415878
234000,96416.5289784,254001.546817,285898.393954
234300,96417.4147503,254006.666504,285878.98949
234600,96415.1567639,254009.333524,285850.182552
234900,96410.3939249,254010.027907,285814.605963
235200,96403.8173422,254009.275768,285774.808576
235500,96395.8923909,254007.430931,285732.460633
235800,96386.9501516,254004.742416,285688.772336
236100,96377.27821,254001.431047,285644.591138
236400,96367.0405836,253997.619751,285600.432031
236700,96356.3841074,253993.422502,285556.630114
237000,96345.3919412,253988.900462,285513.419488
237300,96334.137444,253984.108259,285470.968026
237600,96322.694911,253979.108977,285429.2883
237900,96311.0966944,253973.924082,285388.471494
238200,96299.372428,253968.5739,285348.576776
238500,96287.5612724,253963.096048,285309.512303
238800,96275.6759478,253957.493351,285271.371475
239100,96263.7379185,253951.785227,285234.106521
239400,96251.764322,253945.98885,285197.65212
239700,96239.7660052,253940.111266,285162.011514
240000,96227.7524682,253934.154659,285127.233132
240300,96215.7341981,253928.13505,285093.197227
240600,96203.7182296,253922.055881,285059.910388
240900,96191.7104342,253915.924881,285027.316219
241200,96179.7162196,253909.74517,284995.410288
241500,96167.7401541,253903.521042,284964.166612
241800,96155.7861268,253897.25627,284933.560011
242100,96143.8587513,253890.953201,284903.58556
242400,96131.9595268,253884.616514,284874.19065
242700,96120.0909518,253878.248294,284845.360279
243000,96108.2550556,253871.850856,284817.07355
243300,96096.4598681,253865.422583,284789.389422
243600,96084.6860143,253858.979135,284762.007787
243900,96072.9685485,253852.500514,284735.357051
244200,96061.273769,253846.009335,284708.977849
244500,96049.6258412,253839.493198,284683.145639
244800,96038.0149785,253832.959617,284657.712979
245100,96026.4442316,253826.408185,284632.697602
245400,96014.9114309,253819.841159,284608.057881
245700,96003.4293719,253813.255047,284583.893765
246000,95991.9892309,253806.654543,284560.101526
246300,95980.5856516,253800.042081,284536.624337
246600,95969.2271811,253793.415713,284513.522519
246900,95957.9113805,253786.777089,284490.761478
247200,95946.6383192,253780.126905,284468.330184
247500,95935.4171206,253773.463695,284446.282642
247800,95924.2507952,253766.78734,284424.630552
248100,95913.0844698,253760.110985,284402.978461
248400,95901.9861004,253753.419937,284381.789714
248700,95890.9117154,253746.723718,284360.764253
249000,95879.8954672,253740.016078,284340.115592
249300,95868.9216131,253733.300578,284319.733402
249600,95857.9951269,253726.576813,284299.639954
249900,95847.0998535,253719.847843,284279.732491
250200,95836.2526036,253713.111133,284260.106365
250500,95825.4482777,253706.367886,284240.724879
250800,95814.6819203,253699.6191,284221.555398
251100,95803.9601731,253692.864105,284202.629573
251400,95793.2932645,253686.101755,284183.998205
251700,95782.6263559,253679.339406,284165.366836
252000,95772.0255376,253672.568911,284147.077192
252300,95761.4462906,253665.795794,284128.898442
252600,95750.9231735,253659.016305,284110.999827
252900,95740.4371531,253652.232873,284093.281415
253200,95729.9830451,253645.446127,284075.716567
253500,95719.5699123,253638.655292,284058.345839
253800,95709.1976884,253631.860582,284041.165089
254100,95698.8652485,253625.062274,284024.165941
254400,95688.5657692,253618.261099,284007.315091
254700,95678.3027699,253611.456871,283990.626186
255000,95668.0759233,253604.649744,283974.095387
255300,95657.8871183,253597.839703,283957.728402
255600,95647.7331788,253591.027113,283941.509293
255900,95637.752145,253584.318132,283925.912835
256200,95628.1788337,253577.897548,283911.742321
256500,95619.2139416,253571.92311,283899.679847
256800,95611.0764104,253566.568347,283890.466254
257100,95604.0549256,253562.060175,283885.077879
257400,95598.3658521,253558.571065,283884.236433
257700,95594.140285,253556.207135,283888.365355
258000,95591.2691625,253554.888141,283897.069883
258300,95589.8364765,253554.682637,283910.595268
258600,95589.6865687,253555.473739,283928.379152
258900,95590.7025055,253557.173949,283949.990596
259200,95592.7685729,253559.69633,283975.000547
259500,95595.7374662,253562.928999,284002.874705
259800,95599.4551373,253566.754487,284033.053661
260100,95603.7685008,253571.055632,284064.984222
260400,95608.5412431,253575.7275,284098.183725
260700,95613.6888494,253580.706012,284132.330188
261000,95619.1301748,253585.929017,284167.125929
261300,95624.7974913,253591.344169,284202.331212
261600,95630.6473884,253596.918894,284237.768891
261900,95636.6388483,253602.621617,284273.287995
262200,95642.7412217,253608.42913,284308.764708
262500,95648.9280131,253614.321053,284344.097336
262800,95655.1784731,253620.281521,284379.202115
263100,95661.4762928,253626.29825,284414.006952
263400,95667.8074205,253632.360144,284448.461143
263700,95674.161795,253638.460324,284482.500436
264000,95680.5297492,253644.590689,284516.099611
264300,95686.9042218,253650.746816,284549.201362
264600,95693.2792472,253656.922424,284581.821236
264900,95699.6502307,253663.114846,284613.915334
265200,95706.0124597,253669.322217,284645.415942
265500,95712.3639483,253675.540262,284676.382756
265800,95718.7010939,253681.767979,284706.752627
266100,95725.0222025,253688.003389,284736.533885
266400,95731.3248938,253694.245376,284765.696207
266700,95737.607637,253700.492749,284794.232248
267000,95743.8693419,253706.744519,284822.140591
267300,95750.1091401,253712.999901,284849.420607
267600,95756.325869,253719.258305,284876.059901
267900,95762.5190905,253725.519172,284902.063691
268200,95768.6884498,253731.782079,284927.436203
268500,95774.8326142,253738.046738,284952.15532
268800,95780.9517195,253744.31282,284976.236146
269100,95787.0458878,253750.580059,284999.692672
269400,95793.1135009,253756.848339,285022.493834
269700,95799.1550026,253763.117476,285044.660157
270000,95805.1698059,253769.387353,285066.187211
270300,95811.1621073,253775.657778,285087.181876
270600,95817.1252946,253781.928824,285107.49662
270900,95823.0472712,253788.200557,285126.880026
271200,95828.9499235,253794.472576,285145.834466
271500,95834.816357,253800.745101,285163.99992
271800,95840.6592843,253807.017936,285181.664957
272100,95846.4828958,253813.291023,285198.91998
272400,95852.2758744,253819.56449,285215.536933
272700,95858.0486998,253825.838189,285231.743692
273000,95863.8040063,253832.112091,285247.593877
273300,95869.519219,253838.386425,285262.649776
273600,95875.2177105,253844.660929,285277.382781
273900,95880.8887308,253850.935711,285291.589283
